sim_id,warehouse_id,adm1,activation_state_value,activation_state_id,customer_account,iccid,imsi,imsi_rb,sim_card_logical_status_value,sim_card_logical_status_id,sim_manufacturer_id,item_model_id,msisdn,physical_status_value,physical_status_id,sim_batch_id,extraction_timestamp,date,history_date
9158137204013200424,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372040132004240,137204013200424,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137204113200424,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372041132004240,137204113200424,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137204213200457,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372042132004570,137204213200457,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137204413200457,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372044132004570,137204413200457,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137204613200324,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372046132003240,137204613200324,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137204813200457,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372048132004570,137204813200457,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137204913200457,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372049132004570,137204913200457,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137206013200424,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372060132004240,137206013200424,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137206113200424,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372061132004240,137206113200424,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137206413200324,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372064132003240,137206413200324,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137206813200457,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372068132004570,137206813200457,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137208013200424,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372080132004240,137208013200424,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137208613200457,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372086132004570,137208613200457,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137208713200457,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372087132004570,137208713200457,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137208913200324,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581372089132003240,137208913200324,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137880213250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378802132507840,137880213250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137880313250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378803132507840,137880313250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137880413250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378804132507840,137880413250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137881713250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378817132507840,137881713250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137881913250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378819132507840,137881913250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137882513250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378825132507840,137882513250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137882813250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378828132507840,137882813250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137882913250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378829132507840,137882913250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137884813250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378848132507840,137884813250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137885213250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378852132507840,137885213250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137885613250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378856132507840,137885613250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137885713250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378857132507840,137885713250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137885813250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378858132507840,137885813250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137888513250784,9147480535213897386,NULL,NULL,NULL,NULL,91581378885132507840,137888513250784,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137890013250927,9154800278013547325,NULL,NULL,NULL,NULL,91581378900132509270,137890013250927,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137890413250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378904132508270,137890413250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137890913250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378909132508270,137890913250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137891313250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378913132508270,137891313250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137891613250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378916132508270,137891613250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137891713250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378917132508270,137891713250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893113250827,9147480535213897386,NULL,NULL,NULL,NULL,91581378931132508270,137893113250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893113250958,9154800278013547325,NULL,NULL,NULL,NULL,91581378931132509580,137893113250958,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893413250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378934132508270,137893413250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137893613250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378936132508270,137893613250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137894013250927,9154800278013547325,NULL,NULL,NULL,NULL,91581378940132509270,137894013250927,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137894113250958,9154800278013547325,NULL,NULL,NULL,NULL,91581378941132509580,137894113250958,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137895613250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378956132508270,137895613250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896113250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378961132508270,137896113250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896213250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378962132508270,137896213250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896413250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378964132508270,137896413250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896513250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378965132508270,137896513250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137896813250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378968132508270,137896813250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137897513250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378975132508270,137897513250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898113250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378981132508270,137898113250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898413250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378984132508270,137898413250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898513250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378985132508270,137898513250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137898913250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378989132508270,137898913250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137899613250827,9154800278013547325,NULL,NULL,NULL,NULL,91581378996132508270,137899613250827,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137901013251100,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379010132511000,137901013251100,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137901113251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379011132511310,137901113251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137901213251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379012132511310,137901213251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137901313251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379013132510000,137901313251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137903513251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379035132510000,137903513251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137905213251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379052132511310,137905213251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137905313251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379053132510000,137905313251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137905413251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379054132510000,137905413251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137905813251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379058132511310,137905813251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137907213251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379072132510000,137907213251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137907613251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379076132510000,137907613251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137907713251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379077132511310,137907713251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137907813251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379078132511310,137907813251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137909013251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379090132511310,137909013251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137909313251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379093132510000,137909313251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137909613251131,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379096132511310,137909613251131,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158137909713251000,9154765100913385974,NULL,Pre-Activated,NULL,NULL,91581379097132510000,137909713251000,NULL,In Use,9141687398113679757,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143970313254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439703132548860,143970313254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143970413254786,9147480535213897386,NULL,NULL,NULL,NULL,91581439704132547860,143970413254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143971213254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439712132548860,143971213254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143971513254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439715132546420,143971513254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143971613254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439716132546420,143971613254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143971713254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439717132546420,143971713254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143971913254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439719132546420,143971913254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143972013254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439720132548860,143972013254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143972113254742,9147480535213897386,NULL,NULL,NULL,NULL,91581439721132547420,143972113254742,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143972113254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439721132548860,143972113254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143972213254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439722132548860,143972213254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143972313254742,9147480535213897386,NULL,NULL,NULL,NULL,91581439723132547420,143972313254742,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143972713254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439727132547860,143972713254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143973013254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439730132548860,143973013254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143973613254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439736132546420,143973613254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143973613254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439736132547860,143973613254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143973913254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439739132546420,143973913254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143974013254742,9147480535213897386,NULL,NULL,NULL,NULL,91581439740132547420,143974013254742,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143974113254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439741132548860,143974113254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143974413254786,9147480535213897386,NULL,NULL,NULL,NULL,91581439744132547860,143974413254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143974513254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439745132547860,143974513254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143974713254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439747132546420,143974713254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143974813254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439748132547860,143974813254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143974913254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439749132546420,143974913254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143975113254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439751132548860,143975113254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143975513254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439755132546420,143975513254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143975513254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439755132547860,143975513254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143975713254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439757132547860,143975713254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143975813254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439758132547860,143975813254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143976013254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439760132548860,143976013254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143976113254742,9147480535213897386,NULL,NULL,NULL,NULL,91581439761132547420,143976113254742,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143976913254642,9147480535213897386,NULL,NULL,NULL,NULL,91581439769132546420,143976913254642,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143977113254742,9147480535213897386,NULL,NULL,NULL,NULL,91581439771132547420,143977113254742,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143977613254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439776132547860,143977613254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143977813254786,9154800278013547325,NULL,NULL,NULL,NULL,91581439778132547860,143977813254786,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143978113254742,9147480535213897386,NULL,NULL,NULL,NULL,91581439781132547420,143978113254742,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143978213254742,9147480535213897386,NULL,NULL,NULL,NULL,91581439782132547420,143978213254742,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9158143978213254886,9154800278013547325,NULL,NULL,NULL,NULL,91581439782132548860,143978213254886,NULL,Available,9141687398113679751,NULL,9148563043913674855,NULL,Normal,9141616093313337422,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
