event_type_id,event_attr_num,attr_name,extraction_timestamp,date,history_date
-808899,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808899,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808898,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808897,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808896,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808895,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808894,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808893,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808892,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808891,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808890,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808889,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808888,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,10,DISCOUNTING_OTC_PK,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808887,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,14,Contract Term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808886,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,5,Product Age (months),2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,9,Pre-Override Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,14,Contract Term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,15,Contract Term Units,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808885,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,24,Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808884,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,5,Product Age (months),2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,6,Product Charge Flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808883,23,Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,11,Product Package Instance,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808882,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808816,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808815,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808814,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808813,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808813,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808813,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808812,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808811,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808810,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808809,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808808,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808807,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808806,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,17,OTC Attribute 8,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808805,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808804,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,9,Pre-Override Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,11,Product Package Instance,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,13,Contract Ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808803,24,Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808802,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808801,23,Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,5,Product Age (months),2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,6,Product Charge Flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,12,Package Id,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,13,Contract Ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808800,23,Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808799,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808799,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808785,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808784,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808783,22,OTC Attribute 13,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,15,OTC Attribute 6,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,19,OTC Attribute 10,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808782,23,OTC Attribute 14,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808781,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808781,16,OTC Attribute 7,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808781,18,OTC Attribute 9,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808780,21,OTC Attribute 12,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808779,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808779,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808779,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808778,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808778,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808778,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808778,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,6,One Time Charge Class,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808777,13,OTC Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,5,Associated Budget Centre Name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,10,OTC Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808776,24,OTC Attribute 15,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808775,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808775,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808775,20,OTC Attribute 11,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,1,OTC ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,4,Associated Subscription/Product ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808774,14,OTC Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808773,2,OTC Type ID,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808773,3,Real-Time Balance indicator,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808773,11,OTC Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808773,12,OTC Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,5,Product Age (months),2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,23,Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808772,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,6,Product Charge Flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,11,Product Package Instance,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,13,Contract Ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808771,21,Attribute 3,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808770,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808770,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808770,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808770,20,Attribute 2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,5,Product Age (months),2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,19,Attribute 1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808769,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,6,Product Charge Flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808768,13,Contract Ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,2,Effective plural name,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,4,Charge end date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,6,Product charge flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,11,Product package instance,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,13,Contract ref,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,14,Contract term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,15,Contract term units,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,22,Attribute 4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,23,Attribute 5,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
0,26,Split Charge Amount Money,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
1,2,Called number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
1,3,Duration,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
2,1,Calling number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
5,2,Called Number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
5,3,Number Of Messages,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
6,3,Number Of Messages,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
6,6,Country Dial Code,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9,1,Originating Number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
9,3,Cost,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
11,1,Calling Number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
14,3,Number Of Messages,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
15,3,Number Of Messages,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
16,6,Country Dial Code,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
17,3,Duration,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
18,1,Calling Number,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808906,6,Product Charge Flag,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808906,10,Saving,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808905,3,Charge Start Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808905,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808905,14,Contract Term,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808905,16,Billing Tariff,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808905,20,Attribute2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808905,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808904,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808904,19,Attribute1,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808904,20,Attribute2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808904,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,1,Charge type,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,2,Quantity,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,4,Charge End Date,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,8,Unpackaged Price,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,18,Product family,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,20,Attribute2,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,22,Attribute4,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808903,25,Price before age-dependent modifier,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808902,7,Percentage split of charge,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
-808902,15,Contract Term Units,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
