customer_ref,customer_id,account_num,ocs_subscription_id,ocs_subscriber_id,billing_account_id,subs_id,bpi_id,subs_status_id,subs_status_value,billing_status_id,billing_status_value,actual_start_date,actual_end_date,location_id,sequence_number,otc_sequence_number,last_sales_order_id,shop_id,processed_when_date,is_inflight,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,bpi_discount_mrc,bpi_tax_mrc,bpi_total_mrc,bpi_mrc,recurrent_basic_total_discount,recurrent_basic_total_price,productoffering_template_id,productoffering_template_name,productoffering_id,productoffering_name,productoffering_weight,productoffering_bil_spec_id,productoffering_bil_spec_value,productoffering_type_id,productoffering_type_value,parent_id,status_change_reason,history_date,customer_category_id,customer_category_value,tariff_plan_id,tariff_plan_name,cash_balance_id,data_allowance,date,extraction_timestamp,sms_allowance,voice_allowance,external_id
1000164676,9157891600000000737,2000264670,AB000737,436607000737.0,9157000010000000737,9158818010000000737,9158818010000000737,9132857804713527193,Active,9141504170013676277,Active,2020-07-11 00:01:00,,,1,,9157818042413000737,,2020-07-11 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010737,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164677,9157891700000000738,2000264671,AB000738,436607000738.0,9157000010000000738,9158818010000000738,9158818010000000738,9132857804713527193,Active,9141504170013676277,Active,2020-07-12 00:01:00,,,1,,9157818042413000738,,2020-07-12 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010738,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164678,9157891800000000739,2000264672,AB000739,436607000739.0,9157000010000000739,9158818010000000739,9158818010000000739,9132857804713527193,Active,9141504170013676277,Active,2020-07-13 00:01:00,,,1,,9157818042413000739,,2020-07-13 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010739,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164679,9157891900000000740,2000264673,AB000740,436607000740.0,9157000010000000740,9158818010000000740,9158818010000000740,9132857804713527193,Active,9141504170013676277,Active,2020-07-14 00:01:00,,,1,,9157818042413000740,,2020-07-14 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010740,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164680,9157892000000000741,2000264674,AB000741,436607000741.0,9157000010000000741,9158818010000000741,9158818010000000741,9132857804713527193,Active,9141504170013676277,Active,2020-07-15 00:01:00,,,1,,9157818042413000741,,2020-07-15 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010741,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164681,9157892100000000742,2000264675,AB000742,436607000742.0,9157000010000000742,9158818010000000742,9158818010000000742,9132857804713527193,Active,9141504170013676277,Active,2020-07-16 00:01:00,,,1,,9157818042413000742,,2020-07-16 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010742,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164682,9157892200000000743,2000264676,AB000743,436607000743.0,9157000010000000743,9158818010000000743,9158818010000000743,9132857804713527193,Active,9141504170013676277,Active,2020-07-17 00:01:00,,,1,,9157818042413000743,,2020-07-17 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010743,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164683,9157892300000000744,2000264677,AB000744,436607000744.0,9157000010000000744,9158818010000000744,9158818010000000744,9132857804713527193,Active,9141504170013676277,Active,2020-07-18 00:01:00,,,1,,9157818042413000744,,2020-07-18 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010744,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164684,9157892400000000745,2000264678,AB000745,436607000745.0,9157000010000000745,9158818010000000745,9158818010000000745,9132857804713527193,Active,9141504170013676277,Active,2020-07-19 00:01:00,,,1,,9157818042413000745,,2020-07-19 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010745,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164685,9157892500000000746,2000264679,AB000746,436607000746.0,9157000010000000746,9158818010000000746,9158818010000000746,9132857804713527193,Active,9141504170013676277,Active,2020-07-20 00:01:00,,,1,,9157818042413000746,,2020-07-20 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010746,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164686,9157892600000000747,2000264680,AB000747,436607000747.0,9157000010000000747,9158818010000000747,9158818010000000747,9132857804713527193,Active,9141504170013676277,Active,2020-07-21 00:01:00,,,1,,9157818042413000747,,2020-07-21 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010747,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164687,9157892700000000748,2000264681,AB000748,436607000748.0,9157000010000000748,9158818010000000748,9158818010000000748,9132857804713527193,Active,9141504170013676277,Active,2020-07-22 00:01:00,,,1,,9157818042413000748,,2020-07-22 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010748,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164688,9157892800000000749,2000264682,AB000749,436607000749.0,9157000010000000749,9158818010000000749,9158818010000000749,9132857804713527193,Active,9141504170013676277,Active,2020-07-23 00:01:00,,,1,,9157818042413000749,,2020-07-23 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010749,,9/9/2020,9147362299413853147,Business,6400000002,Mobile Prepaid 1.5 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164689,9157892900000000750,2000264683,AB000750,436607000750.0,9157000010000000750,9158818010000000750,9158818010000000750,9132857804713527193,Active,9141504170013676277,Active,2020-07-24 00:01:00,,,1,,9157818042413000750,,2020-07-24 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010750,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164690,9157893000000000751,2000264684,AB000751,436607000751.0,9157000010000000751,9158818010000000751,9158818010000000751,9132857804713527193,Active,9141504170013676277,Active,2020-07-25 00:01:00,,,1,,9157818042413000751,,2020-07-25 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010751,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164691,9157893100000000752,2000264685,AB000752,436607000752.0,9157000010000000752,9158818010000000752,9158818010000000752,9132857804713527193,Active,9141504170013676277,Active,2020-07-26 00:01:00,,,1,,9157818042413000752,,2020-07-26 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010752,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164692,9157893200000000753,2000264686,AB000753,436607000753.0,9157000010000000753,9158818010000000753,9158818010000000753,9132857804713527193,Active,9141504170013676277,Active,2020-07-27 00:01:00,,,1,,9157818042413000753,,2020-07-27 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010753,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164693,9157893300000000754,2000264687,AB000754,436607000754.0,9157000010000000754,9158818010000000754,9158818010000000754,9132857804713527193,Active,9141504170013676277,Active,2020-07-28 00:01:00,,,1,,9157818042413000754,,2020-07-28 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010754,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164694,9157893400000000755,2000264688,AB000755,436607000755.0,9157000010000000755,9158818010000000755,9158818010000000755,9132857804713527193,Active,9141504170013676277,Active,2020-07-29 00:01:00,,,1,,9157818042413000755,,2020-07-29 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010755,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164695,9157893500000000756,2000264689,AB000756,436607000756.0,9157000010000000756,9158818010000000756,9158818010000000756,9132857804713527193,Active,9141504170013676277,Active,2020-07-30 00:01:00,,,1,,9157818042413000756,,2020-07-30 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010756,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164696,9157893600000000757,2000264690,AB000757,436607000757.0,9157000010000000757,9158818010000000757,9158818010000000757,9132857804713527193,Active,9141504170013676277,Active,2020-07-31 00:01:00,,,1,,9157818042413000757,,2020-07-31 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010757,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164697,9157893700000000758,2000264691,AB000758,436607000758.0,9157000010000000758,9158818010000000758,9158818010000000758,9132857804713527193,Active,9141504170013676277,Active,2020-08-01 00:01:00,,,1,,9157818042413000758,,2020-08-01 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010758,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164698,9157893800000000759,2000264692,AB000759,436607000759.0,9157000010000000759,9158818010000000759,9158818010000000759,9132857804713527193,Active,9141504170013676277,Active,2020-08-02 00:01:00,,,1,,9157818042413000759,,2020-08-02 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010759,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164699,9157893900000000760,2000264693,AB000760,436607000760.0,9157000010000000760,9158818010000000760,9158818010000000760,9132857804713527193,Active,9141504170013676277,Active,2020-08-03 00:01:00,,,1,,9157818042413000760,,2020-08-03 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010760,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164700,9157894000000000761,2000264694,AB000761,436607000761.0,9157000010000000761,9158818010000000761,9158818010000000761,9132857804713527193,Active,9141504170013676277,Active,2020-08-04 00:01:00,,,1,,9157818042413000761,,2020-08-04 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010761,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164701,9157894100000000762,2000264695,AB000762,436607000762.0,9157000010000000762,9158818010000000762,9158818010000000762,9132857804713527193,Active,9141504170013676277,Active,2020-08-05 00:01:00,,,1,,9157818042413000762,,2020-08-05 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010762,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164702,9157894200000000763,2000264696,AB000763,436607000763.0,9157000010000000763,9158818010000000763,9158818010000000763,9132857804713527193,Active,9141504170013676277,Active,2020-08-06 00:01:00,,,1,,9157818042413000763,,2020-08-06 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010763,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164703,9157894300000000764,2000264697,AB000764,436607000764.0,9157000010000000764,9158818010000000764,9158818010000000764,9132857804713527193,Active,9141504170013676277,Active,2020-08-07 00:01:00,,,1,,9157818042413000764,,2020-08-07 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010764,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164704,9157894400000000765,2000264698,AB000765,436607000765.0,9157000010000000765,9158818010000000765,9158818010000000765,9132857804713527193,Active,9141504170013676277,Active,2020-08-08 00:01:00,,,1,,9157818042413000765,,2020-08-08 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010765,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164705,9157894500000000766,2000264699,AB000766,436607000766.0,9157000010000000766,9158818010000000766,9158818010000000766,9132857804713527193,Active,9141504170013676277,Active,2020-08-09 00:01:00,,,1,,9157818042413000766,,2020-08-09 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010766,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164706,9157894600000000767,2000264700,AB000767,436607000767.0,9157000010000000767,9158818010000000767,9158818010000000767,9132857804713527193,Active,9141504170013676277,Active,2020-08-10 00:01:00,,,1,,9157818042413000767,,2020-08-10 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010767,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164707,9157894700000000768,2000264701,AB000768,436607000768.0,9157000010000000768,9158818010000000768,9158818010000000768,9132857804713527193,Active,9141504170013676277,Active,2020-08-11 00:01:00,,,1,,9157818042413000768,,2020-08-11 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010768,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164708,9157894800000000769,2000264702,AB000769,436607000769.0,9157000010000000769,9158818010000000769,9158818010000000769,9132857804713527193,Active,9141504170013676277,Active,2020-08-12 00:01:00,,,1,,9157818042413000769,,2020-08-12 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010769,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164709,9157894900000000770,2000264703,AB000770,436607000770.0,9157000010000000770,9158818010000000770,9158818010000000770,9132857804713527193,Active,9141504170013676277,Active,2020-08-13 00:01:00,,,1,,9157818042413000770,,2020-08-13 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010770,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164710,9157895000000000771,2000264704,AB000771,436607000771.0,9157000010000000771,9158818010000000771,9158818010000000771,9132857804713527193,Active,9141504170013676277,Active,2020-08-14 00:01:00,,,1,,9157818042413000771,,2020-08-14 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010771,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164711,9157895100000000772,2000264705,AB000772,436607000772.0,9157000010000000772,9158818010000000772,9158818010000000772,9132857804713527193,Active,9141504170013676277,Active,2020-08-15 00:01:00,,,1,,9157818042413000772,,2020-08-15 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010772,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164712,9157895200000000773,2000264706,AB000773,436607000773.0,9157000010000000773,9158818010000000773,9158818010000000773,9132857804713527193,Active,9141504170013676277,Active,2020-08-16 00:01:00,,,1,,9157818042413000773,,2020-08-16 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010773,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164713,9157895300000000774,2000264707,AB000774,436607000774.0,9157000010000000774,9158818010000000774,9158818010000000774,9132857804713527193,Active,9141504170013676277,Active,2020-08-17 00:01:00,,,1,,9157818042413000774,,2020-08-17 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010774,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164714,9157895400000000775,2000264708,AB000775,436607000775.0,9157000010000000775,9158818010000000775,9158818010000000775,9132857804713527193,Active,9141504170013676277,Active,2020-08-18 00:01:00,,,1,,9157818042413000775,,2020-08-18 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010775,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164715,9157895500000000776,2000264709,AB000776,436607000776.0,9157000010000000776,9158818010000000776,9158818010000000776,9132857804713527193,Active,9141504170013676277,Active,2020-08-19 00:01:00,,,1,,9157818042413000776,,2020-08-19 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010776,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
1000164716,9157895600000000777,2000264710,AB000777,436607000777.0,9157000010000000777,9158818010000000777,9158818010000000777,9132857804713527193,Active,9141504170013676277,Active,2020-08-20 00:01:00,,,1,,9157818042413000777,,2020-08-20 00:01:00,No,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,3.15,19.31,22.46,22.46,3.0,21.39,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3.0,9156599279465679872,Mobile Prepaid,9125737315713245976,Product Offering,9157818076520010777,,9/9/2020,9147362299413853147,Business,6400000004,Mobile Prepaid 6 GB,NULL,NULL,9/9/2020,9/9/2020,NULL,NULL,
