pn_name,pn_id,parent_range_id,parent_10k_range_id,parent_100k_range_id,parent_area_id,apply_category_def,associated_sim_iccid,auto_reservation_period_hours,sales_order_id,customer_id,disconnection_date,first_owner_id,first_owner_name,in_service_date,is_virtual_number,latency_period,latency_period_end_date,lock_date,logical_status_id,logical_status_value,phone_number,pn_pool_id,pn_pool_name,pn_type_id,pn_type_value,ported_in_from_id,ported_in_from_name,ported_out_to_id,ported_out_to_name,reservation_date,reserved_for_customer_account,vip_category_id,vip_category_name,extraction_timestamp,date,history_date
75110171,9158602787013908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110202,9158602788313908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,9158602760213908090,720,NULL,9158605078113978800,NULL,9155890975613404789,Operator,2020-10-19 19:50:45.0,NULL,NULL,NULL,NULL,9144596250213377983,In Use,75110202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110112,9158602788413908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602863013909475,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:18:33.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110003,9158602779313908278,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,9158603844113925500,9158603635113913700,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9155181491713413508,Assigned,75110003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 16:17:26.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110144,9158602780813908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110245,9158602781813908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110170,9158602786013908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110181,9158602787113908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110111,9158602787413908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110031,9158602787613908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110004,9158602770413908278,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110064,9158602780013908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110225,9158602781613908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110086,9158602782213908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110046,9158602782813908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110238,9158602784713908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110139,9158602785713908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110080,9158602786113908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602783613908525,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:15:28.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110091,9158602787213908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110154,9158602780913908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110215,9158602781513908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110066,9158602782013908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172442,Silver,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110056,9158602782913908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110167,9158602783013908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602842713908572,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:15:28.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110177,9158602783113908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110197,9158602783313908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110148,9158602784813908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110025,9158602771613908278,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110017,9158602773513908278,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110054,9158602780913908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110136,9158602782713908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110057,9158602783913908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110098,9158602784313908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110179,9158602785113908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110102,9158602788313908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110162,9158602788913908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110153,9158602789813908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110163,9158602789913908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110021,9158602777513908278,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602863813909598,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:18:48.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110077,9158602783113908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172442,Silver,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110187,9158602783213908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602864913909014,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:17:27.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110157,9158602783913908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110169,9158602785013908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110120,9158602786513908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110173,9158602789013908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110012,9158602778413908278,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110194,9158602780313908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602886113910224,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:21:03.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110166,9158602782013908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110176,9158602782113908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110217,9158602783513908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110089,9158602785213908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110029,9158602785613908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110159,9158602785913908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602899013910817,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:22:41.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110040,9158602786713908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110243,9158602789713908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602880113910460,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:21:34.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110206,9158602782413908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602898613910841,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:22:52.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110036,9158602782713908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110178,9158602784113908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110208,9158602784413908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110149,9158602785813908325,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110059,9158602785913908224,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110100,9158602786313908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602857113908700,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:15:50.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110200,9158602786313908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110082,9158602788113908324,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110027,9158602773613908278,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110165,9158602781013908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,NULL,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,75110165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
75110218,9158602784513908425,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,Yes,NULL,720,NULL,9158602904513911201,NULL,9155890975613404789,Operator,NULL,NULL,NULL,NULL,NULL,9144596250213377990,Reserved,75110218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-19 13:28:31.0,NULL,9153651213713172482,Regular,2020-11-03 12:04:59.0,2020-11-03,2020-11-03-12-04-59
