sim_id,warehouse_id,adm1,activation_state_value,activation_state_id,customer_account,iccid,imsi,imsi_rb,is_kitted,sim_card_logical_status_value,sim_card_logical_status_id,sim_manufacturer_id,item_model_id,physical_status_value,physical_status_id,sim_batch_id,extraction_timestamp,date,history_date
9158602767813907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027678139078900,602767813907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602767913907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027679139078900,602767913907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768113907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027681139078340,602768113907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768513908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027685139080900,602768513908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768613907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027686139077340,602768613907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768813907990,9157973396413133300,NULL,NULL,NULL,NULL,91586027688139079900,602768813907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769313907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027693139079900,602769313907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769713907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027697139077340,602769713907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602769713907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027697139078900,602769713907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602770213908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027702139081290,602770213908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602770313908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027703139081290,602770313908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602770813908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027708139080290,602770813908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602771713908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027717139080290,602771713908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602772113908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027721139081290,602772113908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602772213908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027722139081290,602772213908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602773013908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027730139081290,602773013908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602773213908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027732139081290,602773213908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602773713908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027737139080290,602773713908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602774713908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027747139080290,602774713908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602775113908129,9157973396413133300,NULL,NULL,NULL,NULL,91586027751139081290,602775113908129,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602775913908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027759139080290,602775913908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602776713908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027767139080290,602776713908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602777813908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027778139080290,602777813908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602778913908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027789139080290,602778913908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602779913908029,9157973396413133300,NULL,NULL,NULL,NULL,91586027799139080290,602779913908029,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386260213998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862602139987660,386260213998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386260213998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862602139988660,386260213998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386261113998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862611139988660,386261113998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386261413998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862614139987660,386261413998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386262413998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862624139987660,386262413998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386262613998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862626139987660,386262613998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386263013998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862630139987660,386263013998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386263413998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862634139988660,386263413998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386263913998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862639139987660,386263913998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386264013998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862640139988660,386264013998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386264113998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862641139987660,386264113998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386264213998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862642139987660,386264213998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386264213998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862642139988660,386264213998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386264313998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862643139988660,386264313998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386264713998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862647139987660,386264713998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386265013998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862650139987660,386265013998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386265213998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862652139987660,386265213998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386266013998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862660139988660,386266013998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386266313998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862663139987660,386266313998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267013998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862670139987660,386267013998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267013998866,9157973396413133300,NULL,NULL,NULL,NULL,91583862670139988660,386267013998866,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267613998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862676139987660,386267613998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386267913998630,9157973396413133300,NULL,NULL,NULL,NULL,91583862679139986300,386267913998630,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386268613998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862686139987660,386268613998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158386269613998766,9157973396413133300,NULL,NULL,NULL,NULL,91583862696139987660,386269613998766,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602730513907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027305139077410,602730513907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602731413907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027314139077410,602731413907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602731513907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027315139077410,602731513907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602731913907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027319139076410,602731913907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602732413907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027324139077410,602732413907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602733113907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027331139077410,602733113907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602733213907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027332139077410,602733213907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602733513907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027335139077410,602733513907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602734013907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027340139077410,602734013907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602734513907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027345139077410,602734513907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602734913907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027349139076410,602734913907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602736813907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027368139076410,602736813907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602738013907741,9147480535213897386,NULL,NULL,NULL,NULL,91586027380139077410,602738013907741,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602738913907641,9147480535213897386,NULL,NULL,NULL,NULL,91586027389139076410,602738913907641,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760013907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027600139078340,602760013907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760213907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027602139079900,602760213907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602760713907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027607139078900,602760713907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761113908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027611139080900,602761113908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761313907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027613139079900,602761313907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761413907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027614139078340,602761413907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761513908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027615139080900,602761513908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761613907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027616139078340,602761613907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761813907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027618139077340,602761813907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761813907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027618139078900,602761813907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761913907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027619139078900,602761913907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602761913907990,9157973396413133300,NULL,NULL,NULL,NULL,91586027619139079900,602761913907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762013907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027620139079900,602762013907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762113908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027621139080900,602762113908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762213908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027622139080900,602762213908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762413907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027624139078340,602762413907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762513907834,9154800278013547325,NULL,NULL,NULL,NULL,91586027625139078340,602762513907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762813907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027628139079900,602762813907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602762913907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027629139077340,602762913907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763013907834,9147480535213897386,NULL,NULL,NULL,NULL,91586027630139078340,602763013907834,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763113907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027631139079900,602763113907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763213907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027632139079900,602763213907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763213908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027632139080900,602763213908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602763713907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027637139078900,602763713907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764313907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027643139079900,602764313907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764613907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027646139079900,602764613907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764813907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027648139078900,602764813907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764913907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027649139077340,602764913907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602764913907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027649139078900,602764913907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765013907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027650139079900,602765013907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765413907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027654139079900,602765413907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765613907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027656139079900,602765613907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602765913907890,9154800278013547325,NULL,NULL,NULL,NULL,91586027659139078900,602765913907890,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602766013907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027660139079900,602766013907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602766113908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027661139080900,602766113908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602766213908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027662139080900,602766213908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602766813907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027668139077340,602766813907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602767013908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027670139080900,602767013908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602767313907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027673139079900,602767313907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602767713907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027677139079900,602767713907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602767813907990,9157973396413133300,NULL,NULL,NULL,NULL,91586027678139079900,602767813907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602767913907734,9147480535213897386,NULL,NULL,NULL,NULL,91586027679139077340,602767913907734,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768213907990,9154800278013547325,NULL,NULL,NULL,NULL,91586027682139079900,602768213907990,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768213908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027682139080900,602768213908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768313908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027683139080900,602768313908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
9158602768413908090,9157973396413133300,NULL,NULL,NULL,NULL,91586027684139080900,602768413908090,NULL,No,Available,9141687398113679751,NULL,9148563043913674855,Normal,9141616093313337422,NULL,2020-11-03 06:45:17.0,2020-11-03,2020-01-01-00-00-00
