subs_id,last_event_date,last_incoming_date,last_charge_date,last_payment_date
9158818010000000291,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000292,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000293,NULL,NULL,NULL,NULL
9158818010000000294,NULL,NULL,NULL,NULL
9158818010000000295,NULL,NULL,NULL,NULL
9158818010000000296,NULL,NULL,NULL,NULL
9158818010000000297,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000298,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000299,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000300,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000301,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000302,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000303,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000304,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000305,2020-02-20 00:01:00,NULL,2020-08-01 00:00:01,2020-02-20 00:01:00
9158818010000000306,2020-02-21 00:01:00,NULL,2020-08-01 00:00:01,2020-02-21 00:01:00
9158818010000000307,2020-02-22 00:01:00,NULL,2020-08-01 00:00:01,2020-02-22 00:01:00
9158818010000000308,2020-02-23 00:01:00,NULL,2020-08-01 00:00:01,2020-02-23 00:01:00
9158818010000000309,2020-02-24 00:01:00,NULL,2020-08-01 00:00:01,2020-02-24 00:01:00
9158818010000000310,2020-02-25 00:01:00,NULL,2020-08-01 00:00:01,2020-02-25 00:01:00
9158818010000000311,2020-02-26 00:01:00,NULL,2020-08-01 00:00:01,2020-02-26 00:01:00
9158818010000000312,2020-02-27 00:01:00,NULL,2020-04-01 00:00:01,2020-02-27 00:01:00
9158818010000000313,2020-02-28 00:01:00,NULL,2020-04-01 00:00:01,2020-02-28 00:01:00
9158818010000000314,2020-02-29 00:01:00,NULL,2020-04-01 00:00:01,2020-02-29 00:01:00
9158818010000000315,2020-03-01 00:01:00,NULL,2020-04-01 00:00:01,2020-03-01 00:01:00
9158818010000000316,2020-03-02 00:01:00,NULL,2020-04-01 00:00:01,2020-03-02 00:01:00
9158818010000000317,2020-03-03 00:01:00,NULL,NULL,2020-03-03 00:01:00
9158818010000000318,2020-03-04 00:01:00,NULL,NULL,2020-03-04 00:01:00
9158818010000000319,2020-03-05 00:01:00,NULL,NULL,2020-03-05 00:01:00
9158818010000000320,2020-03-06 00:01:00,NULL,NULL,2020-03-06 00:01:00
9158818010000000321,2020-03-07 00:01:00,NULL,2020-04-01 00:00:01,2020-03-07 00:01:00
9158818010000000322,2020-03-08 00:01:00,NULL,2020-04-01 00:00:01,2020-03-08 00:01:00
9158818010000000323,2020-03-09 00:01:00,NULL,2020-04-01 00:00:01,2020-03-09 00:01:00
9158818010000000324,2020-03-10 00:01:00,NULL,2020-03-10 00:01:00,2020-03-10 00:01:00
9158818010000000325,2020-03-11 00:01:00,NULL,2020-03-11 00:01:00,2020-03-11 00:01:00
9158818010000000326,2020-03-12 00:01:00,NULL,2020-03-12 00:01:00,2020-03-12 00:01:00
9158818010000000327,2020-03-13 00:01:00,NULL,2020-03-13 00:01:00,2020-03-13 00:01:00
9158818010000000328,2020-03-14 00:01:00,NULL,2020-03-14 00:01:00,2020-03-14 00:01:00
9158818010000000329,2020-03-15 00:01:00,NULL,2020-03-15 00:01:00,2020-03-15 00:01:00
9158818010000000330,2020-03-16 00:01:00,NULL,2020-03-16 00:01:00,2020-03-16 00:01:00
9158818010000000331,2020-03-17 00:01:00,NULL,2020-03-17 00:01:00,2020-03-17 00:01:00
9158818010000000332,2020-03-18 00:01:00,NULL,2020-03-18 00:01:00,2020-03-18 00:01:00
9158818010000000333,2020-03-19 00:01:00,NULL,2020-03-19 00:01:00,2020-03-19 00:01:00
9158818010000000334,2020-03-20 00:01:00,NULL,2020-03-20 00:01:00,2020-03-20 00:01:00
9158818010000000335,2020-03-21 00:01:00,NULL,2020-03-21 00:01:00,2020-03-21 00:01:00
9158818010000000336,2020-03-22 00:01:00,NULL,2020-03-22 00:01:00,2020-03-22 00:01:00
9158818010000000337,2020-03-23 00:01:00,NULL,2020-03-23 00:01:00,2020-03-23 00:01:00
9158818010000000338,2020-03-24 00:01:00,NULL,2020-03-24 00:01:00,2020-03-24 00:01:00
9158818010000000339,2020-03-25 00:01:00,NULL,2020-03-25 00:01:00,2020-03-25 00:01:00
9158818010000000340,2020-03-26 00:01:00,NULL,2020-03-26 00:01:00,2020-03-26 00:01:00
9158818010000000341,2020-03-27 00:01:00,NULL,2020-03-27 00:01:00,2020-03-27 00:01:00
9158818010000000342,2020-03-28 00:01:00,NULL,2020-03-28 00:01:00,2020-03-28 00:01:00
9158818010000000343,2020-03-29 00:01:00,NULL,2020-03-29 00:01:00,2020-03-29 00:01:00
9158818010000000344,2020-03-30 00:01:00,NULL,2020-03-30 00:01:00,2020-03-30 00:01:00
9158818010000000345,2020-03-31 00:01:00,NULL,2020-03-31 00:01:00,2020-03-31 00:01:00
9158818010000000346,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000347,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000348,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000349,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000350,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000351,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000352,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000353,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000354,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000355,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000356,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000357,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000358,2020-09-14 00:01:00,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000359,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000360,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000361,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000362,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000363,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000364,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000365,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000366,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000367,2020-09-16 00:00:01,NULL,2020-05-01 12:59:59,2020-05-01 12:59:59
9158818010000000368,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-04-30 00:01:01
9158818010000000369,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-04-30 00:01:01
9158818010000000370,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-04-30 00:01:01
9158818010000000371,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-04-30 00:01:01
9158818010000000372,2020-04-30 00:01:00,NULL,2020-04-30 00:01:00,2020-04-30 00:01:01
9158818010000000373,2020-04-30 00:01:00,NULL,2020-04-30 00:01:00,2020-04-30 00:01:01
9158818010000000374,2020-04-30 00:01:00,NULL,2020-04-30 00:01:00,2020-04-30 00:01:01
9158818010000000375,2020-04-30 00:01:00,NULL,2020-04-30 00:01:00,2020-04-30 00:01:01
9158818010000000376,2020-08-01 00:00:01,NULL,NULL,NULL
9158818010000000377,2020-08-01 00:00:01,NULL,NULL,NULL
9158818010000000378,2020-08-01 00:00:01,NULL,NULL,NULL
9158818010000000379,2020-08-01 00:00:01,NULL,NULL,NULL
9158818010000000380,2020-08-01 00:00:01,NULL,NULL,NULL
9158818010000000381,2020-08-01 00:00:01,NULL,NULL,NULL
9158818010000000382,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000383,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000384,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000385,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000386,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000387,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000388,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000389,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000390,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000391,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000392,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000393,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000394,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000395,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-09-14 00:01:00
9158818010000000396,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-09-14 00:01:00
9158818010000000397,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-09-14 00:01:00
9158818010000000398,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-09-14 00:01:00
9158818010000000399,2020-09-14 00:01:00,NULL,2020-09-14 00:01:00,2020-09-14 00:01:00
9158818010000000400,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000401,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000402,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000403,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000404,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000405,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000406,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000407,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000408,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000409,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000410,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000411,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000412,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000413,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000414,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000415,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000416,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000417,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000418,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000419,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000420,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000421,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000422,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000423,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000424,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000425,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000426,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000427,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000428,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000429,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000430,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000431,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000432,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000433,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000434,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000435,2019-03-01 00:01:00,NULL,2019-03-01 00:01:00,2019-03-01 00:01:00
9158818010000000436,2019-03-02 00:01:00,NULL,2019-03-02 00:01:00,2019-03-02 00:01:00
9158818010000000437,2019-03-03 00:01:00,NULL,2019-03-03 00:01:00,2019-03-03 00:01:00
9158818010000000438,2019-03-04 00:01:00,NULL,2019-03-04 00:01:00,2019-03-04 00:01:00
9158818010000000439,2019-03-05 00:01:00,NULL,2019-03-05 00:01:00,2019-03-05 00:01:00
9158818010000000440,2019-03-06 00:01:00,NULL,2019-03-06 00:01:00,2019-03-06 00:01:00
9158818010000000441,2019-03-07 00:01:00,NULL,2019-03-07 00:01:00,2019-03-07 00:01:00
9158818010000000442,2019-03-08 00:01:00,NULL,2019-03-08 00:01:00,2019-03-08 00:01:00
9158818010000000443,2019-03-09 00:01:00,NULL,2019-03-09 00:01:00,2019-03-09 00:01:00
9158818010000000444,2019-03-10 00:01:00,NULL,2019-03-10 00:01:00,2019-03-10 00:01:00
9158818010000000445,2019-03-11 00:01:00,NULL,2019-03-11 00:01:00,2019-03-11 00:01:00
9158818010000000446,2019-03-12 00:01:00,NULL,2019-03-12 00:01:00,2019-03-12 00:01:00
9158818010000000447,2019-03-13 00:01:00,NULL,2019-03-13 00:01:00,2019-03-13 00:01:00
9158818010000000448,2019-03-14 00:01:00,NULL,2019-03-14 00:01:00,2019-03-14 00:01:00
9158818010000000449,2019-03-15 00:01:00,NULL,2019-03-15 00:01:00,2019-03-15 00:01:00
9158818010000000450,2019-03-16 00:01:00,NULL,2019-03-16 00:01:00,2019-03-16 00:01:00
9158818010000000451,2019-03-17 00:01:00,NULL,2019-03-17 00:01:00,2019-03-17 00:01:00
9158818010000000452,2019-03-18 00:01:00,NULL,2019-03-18 00:01:00,2019-03-18 00:01:00
9158818010000000453,2019-03-19 00:01:00,NULL,2019-03-19 00:01:00,2019-03-19 00:01:00
9158818010000000454,2019-03-20 00:01:00,NULL,2019-03-20 00:01:00,2019-03-20 00:01:00
9158818010000000455,2019-03-21 00:01:00,NULL,NULL,NULL
9158818010000000456,2019-03-22 00:01:00,NULL,NULL,NULL
9158818010000000457,2019-03-23 00:01:00,NULL,NULL,NULL
9158818010000000458,2019-03-24 00:01:00,NULL,NULL,NULL
9158818010000000459,2019-03-25 00:01:00,NULL,NULL,NULL
9158818010000000460,2019-03-26 00:01:00,NULL,NULL,NULL
9158818010000000461,2019-03-27 00:01:00,NULL,NULL,NULL
9158818010000000462,2019-03-28 00:01:00,NULL,NULL,NULL
9158818010000000463,NULL,NULL,NULL,NULL
9158818010000000464,NULL,NULL,NULL,NULL
9158818010000000465,NULL,NULL,NULL,NULL
9158818010000000466,NULL,NULL,NULL,NULL
9158818010000000467,NULL,NULL,NULL,NULL
9158818010000000468,NULL,NULL,NULL,NULL
9158818010000000469,NULL,NULL,NULL,NULL
9158818010000000470,NULL,NULL,NULL,NULL
9158818010000000471,NULL,NULL,NULL,NULL
9158818010000000472,NULL,NULL,NULL,NULL
9158818010000000473,NULL,NULL,NULL,NULL
9158818010000000474,NULL,NULL,NULL,NULL
9158818010000000475,NULL,NULL,NULL,NULL
9158818010000000476,NULL,NULL,NULL,NULL
9158818010000000477,NULL,NULL,NULL,NULL
9158818010000000478,NULL,NULL,NULL,NULL
9158818010000000479,NULL,NULL,NULL,NULL
9158818010000000480,NULL,NULL,NULL,NULL
9158818010000000481,NULL,NULL,NULL,NULL
9158818010000000482,NULL,NULL,NULL,NULL
9158818010000000483,NULL,NULL,NULL,NULL
9158818010000000484,NULL,NULL,NULL,NULL
9158818010000000485,NULL,NULL,NULL,NULL
9158818010000000486,NULL,NULL,NULL,NULL
9158818010000000487,NULL,NULL,NULL,NULL
9158818010000000488,NULL,NULL,NULL,NULL
9158818010000000489,NULL,NULL,NULL,NULL
9158818010000000490,NULL,NULL,NULL,NULL
9158818010000000491,NULL,NULL,NULL,NULL
9158818010000000492,NULL,NULL,NULL,NULL
9158818010000000493,NULL,NULL,NULL,NULL
9158818010000000494,NULL,NULL,NULL,NULL
9158818010000000495,NULL,NULL,NULL,NULL
9158818010000000496,NULL,NULL,NULL,NULL
9158818010000000497,NULL,NULL,NULL,NULL
9158818010000000498,NULL,NULL,NULL,NULL
9158818010000000499,NULL,NULL,NULL,NULL
9158818010000000500,NULL,NULL,NULL,NULL
9158818010000000501,NULL,NULL,NULL,NULL
9158818010000000502,NULL,NULL,NULL,NULL
9158818010000000503,NULL,NULL,NULL,NULL
9158818010000000504,NULL,NULL,NULL,NULL
9158818010000000505,NULL,NULL,NULL,NULL
9158818010000000506,NULL,NULL,NULL,NULL
9158818010000000507,NULL,NULL,NULL,NULL
9158818010000000508,NULL,NULL,NULL,NULL
9158818010000000509,NULL,NULL,NULL,NULL
9158818010000000510,NULL,NULL,NULL,NULL
9158818010000000511,NULL,NULL,NULL,NULL
9158818010000000512,NULL,NULL,NULL,NULL
9158818010000000513,2019-05-18 00:01:00,NULL,NULL,NULL
9158818010000000514,2019-05-19 00:01:00,NULL,NULL,NULL
9158818010000000515,2019-05-20 00:01:00,NULL,NULL,NULL
9158818010000000516,2019-05-21 00:01:00,NULL,NULL,NULL
9158818010000000517,2019-05-22 00:01:00,NULL,NULL,NULL
9158818010000000518,2019-05-23 00:01:00,NULL,NULL,NULL
9158818010000000519,2019-05-24 00:01:00,NULL,NULL,NULL
9158818010000000520,2019-05-25 00:01:00,NULL,NULL,NULL
9158818010000000521,2019-05-26 00:01:00,NULL,NULL,NULL
9158818010000000522,2019-05-27 00:01:00,NULL,NULL,NULL
9158818010000000523,2019-05-28 00:01:00,NULL,NULL,NULL
9158818010000000524,2019-05-29 00:01:00,NULL,NULL,NULL
9158818010000000525,2019-05-30 00:01:00,NULL,NULL,NULL
9158818010000000526,2019-05-31 00:01:00,NULL,NULL,NULL
9158818010000000527,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000528,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000529,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000530,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000531,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000532,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000533,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000534,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000535,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000536,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000537,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000538,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000539,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000540,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000541,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000542,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000543,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000544,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000545,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000546,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000547,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000548,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000549,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000550,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000551,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000552,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000553,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000554,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000555,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000556,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000557,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000558,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000559,2020-09-15 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000560,2020-09-16 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000561,2020-09-16 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000562,2020-09-16 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000563,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000564,2020-09-01 00:00:01,NULL,2020-09-01 00:00:01,2020-09-01 00:00:01
9158818010000000565,2020-01-23 00:01:00,NULL,2020-01-23 00:01:00,2020-01-23 00:01:00
9158818010000000566,2020-01-24 00:01:00,NULL,2020-01-24 00:01:00,2020-01-24 00:01:00
9158818010000000567,2020-01-25 00:01:00,NULL,2020-01-25 00:01:00,2020-01-25 00:01:00
9158818010000000568,2020-01-26 00:01:00,NULL,2020-01-26 00:01:00,2020-01-26 00:01:00
9158818010000000569,2020-01-27 00:01:00,NULL,2020-01-27 00:01:00,2020-01-27 00:01:00
9158818010000000570,2020-01-28 00:01:00,NULL,2020-01-28 00:01:00,2020-01-28 00:01:00
9158818010000000571,2020-01-29 00:01:00,NULL,2020-01-29 00:01:00,2020-01-29 00:01:00
9158818010000000572,2020-01-30 00:01:00,NULL,2020-01-30 00:01:00,2020-01-30 00:01:00
9158818010000000573,2020-01-31 00:01:00,NULL,2020-01-31 00:01:00,2020-01-31 00:01:00
9158818010000000574,2020-02-01 00:01:00,NULL,2020-02-01 00:01:00,2020-02-01 00:01:00
9158818010000000575,2020-02-02 00:01:00,NULL,2020-02-02 00:01:00,2020-02-02 00:01:00
9158818010000000576,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000577,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000578,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000579,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000580,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000581,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000582,2020-08-01 00:00:01,NULL,2020-08-01 00:00:01,2020-08-01 00:00:01
9158818010000000583,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000584,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000585,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000586,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000587,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000588,NULL,NULL,NULL,NULL
9158818010000000589,NULL,NULL,NULL,NULL
9158818010000000590,NULL,NULL,NULL,NULL
9158818010000000591,NULL,NULL,NULL,NULL
9158818010000000592,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000593,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000594,2020-04-01 00:00:01,NULL,2020-04-01 00:00:01,2020-04-01 00:00:01
9158818010000000595,2020-02-20 00:01:00,NULL,2020-02-20 00:01:00,2020-02-20 00:01:00
9158818010000000596,2020-02-21 00:01:00,NULL,2020-02-21 00:01:00,2020-02-21 00:01:00
9158818010000000597,2020-02-22 00:01:00,NULL,2020-02-22 00:01:00,2020-02-22 00:01:00
9158818010000000598,2020-02-23 00:01:00,NULL,2020-02-23 00:01:00,2020-02-23 00:01:00
9158818010000000599,2020-02-24 00:01:00,NULL,2020-02-24 00:01:00,2020-02-24 00:01:00
9158818010000000600,2020-02-25 00:01:00,NULL,2020-02-25 00:01:00,2020-02-25 00:01:00
9158818010000000601,2020-02-26 00:01:00,NULL,2020-02-26 00:01:00,2020-02-26 00:01:00
9158818010000000602,2020-02-27 00:01:00,NULL,2020-02-27 00:01:00,2020-02-27 00:01:00
9158818010000000603,2020-02-28 00:01:00,NULL,2020-02-28 00:01:00,2020-02-28 00:01:00
9158818010000000604,2020-02-29 00:01:00,NULL,2020-02-29 00:01:00,2020-02-29 00:01:00
9158818010000000605,2020-03-01 00:01:00,NULL,2020-03-01 00:01:00,2020-03-01 00:01:00
